TITLE,OPEN_DT,CMT_SCORE
레드라인,2011-05-12,0.2619
순천,2014-09-04,1.0455
천하칠검 양가장,2013-05-02,0.3462
수성못,2018-04-19,0.2941
가자! 장미여관으로 2 - 갈증,2014-04-10,0.4
남극의 쉐프,2010-02-11,0.8333
핀두스 이야기,2017-11-30,
"힘내세요, 병헌씨",2013-06-27,0.5098
로봇,2012-04-19,0.1591
오페라-카르멘(메트로폴리탄),2010-04-04,
까미유 끌로델,2013-10-24,
램스,2016-11-03,0.1579
넥스트 제네레이션 패트레이버,2014-04-24,0.1961
로마에서 생긴 일,2010-04-08,0.0
벤딩 디 아크: 세상을 바꾸는 힘,2017-11-09,0.7143
안티크라이스트,2011-04-14,-0.1622
이파네마 소년,2010-11-04,0.2235
홈프론트-가족을 지켜라,2014-06-18,0.1179
일탈여행: 프라이빗 아일랜드,2013-08-29,0.1892
벨과 세바스찬 계속되는 모험,2017-08-10,0.72
최후의 Z,2016-12-28,-0.2419
강철의 연금술사 : 미로스의 성스러운 별,2012-01-26,-0.0273
리멤버,2012-12-13,0.0909
채식주의자,2010-02-18,0.0
천국의 아이들,2012-05-24,0.1481
몬몬몬 몬스터,2018-07-12,0.3571
메리 크리스마스 미스터 모,2017-12-14,1.0417
미켈란젤로 : 사랑과 죽음,2018-05-31,
퍼블릭 에너미 넘버원,2011-08-25,0.1
밤을 걷는 뱀파이어 소녀,2015-06-25,0.4138
로맨스 조,2012-03-08,0.1875
브라더 오브 더 이어,2019-03-07,0.8
봄이가도,2018-09-13,-2.0
토카레브,2014-10-23,-0.1429
인생을 애니메이션처럼,2017-09-27,1.125
질투의 역사,2019-03-14,0.1
"파리, 사랑한 날들",2011-04-07,0.0
라 멜로디,2018-06-14,0.7692
다우더,2014-11-06,0.1333
투 러버스 앤 베어,2017-03-30,0.6471
그 남자의 사랑법,2013-05-09,0.2082
삼총사 2014,2014-08-07,0.125
미스체인지,2013-09-05,0.155
더 펜션,2018-06-21,0.7333
비바,2016-10-13,0.2755
해피 댄싱,2018-11-15,0.3333
펠리니를 찾아서,2018-07-12,0.3944
릴라 릴라,2011-09-22,0.5
리슨 투 유어 하트,2011-05-04,0.6667
테르마이 로마이,2013-07-18,0.1698
"1999, 면회",2013-02-21,0.5625
별이 빛나는 밤,2012-04-05,0.4444
더 박스,2012-04-19,0.0
마네의 제비꽃 여인: 베르트 모리조,2014-07-03,0.3333
고려 아리랑: 천산의 디바,2017-05-25,1.6
파코와 마법 동화책,2010-07-22,0.4
카르멘,2018-07-01,
삼례,2016-06-23,0.303
미라클 여행기,2015-01-15,0.64
파리 시청 앞에서의 키스: 로베르 두아노,2017-08-24,0.5238
무명인,2014-05-29,0.2273
루스 베이더 긴즈버그 : 나는 반대한다,2019-03-28,0.5
붉은 가족,2013-11-06,0.2556
노래로 쏘아 올린 기적,2017-08-17,0.0909
왕의 이름으로 2,2014-04-03,-0.2667
미친도시,2018-08-30,0.0791
바람의 검심 : 교토 대화재편,2015-02-26,-0.0268
노 임팩트 맨,2010-06-17,0.0
10분,2014-04-24,0.4333
백발마녀전: 명월천국,2014-10-01,0.2258
마마 앤드 파파,2010-05-20,0.2
"모모세, 여기를 봐",2014-10-30,0.2929
맛있는 비행,2015-10-22,0.5714
세븐 싸이코패스,2014-09-18,-0.0063
라잇 온 미,2012-11-01,0.3333
완벽한 거짓말,2017-08-24,1.25
와일드 카드,2015-03-19,-0.0049
뱅뱅클럽,2012-02-02,0.5
네 번,2011-10-20,0.5
볼케이노: 삶의 전환점에 선 남자,2012-11-22,0.3529
미피의 동물원 보물찾기,2014-03-27,1.6667
가을 우체국,2017-10-19,0.0727
샘,2018-11-29,1.3333
오페라-투란도트(메트로폴리탄),2010-01-10,
아름다운 별,2018-01-18,0.2273
파울라,2017-11-09,-0.5
영도,2015-09-10,-0.1429
멋진 인생,2011-06-09,0.2941
해피엔딩 프로젝트,2014-02-20,0.7714
하얀 정글,2011-12-01,0.0667
유닛7,2015-01-22,0.0
6 웨이 투 다이,2017-09-05,0.0
도쿄 오아시스,2011-12-01,0.5
소리굽쇠,2014-10-30,0.0299
철의 심장을 가진 남자,2018-11-08,0.1556
그댄 나의 뱀파이어,2014-06-12,0.8421
엔드 오브 디 어스,2015-01-29,0.1183
정글,2018-05-31,0.0609
우리 연애의 이력,2016-06-29,0.4286
제인 구달,2014-11-27,0.3636
밀레니엄 제 1부 : 여자를 증오한 남자들,2012-01-05,0.2
페이퍼보이: 사형수의 편지,2013-08-08,0.04
리벤져,2018-12-06,0.375
아이다,2012-12-22,0.0
바세코의 아이들,2014-08-14,1.5
샷 콜러,2018-05-04,-0.0065
케이트 맥콜,2014-05-22,0.0
선종 무문관,2018-12-13,
호타루의 빛,2012-09-06,0.2
극장판 헌터X헌터 : 팬텀루즈,2013-06-27,0.084
광인옥한흠,2017-12-28,-0.2
더 커널,2015-08-20,-0.2521
다이빙벨 그후,2018-05-24,-0.4444
라이브 인 3D 휘성 : 잇츠 리얼,2010-09-30,0.2857
나인스 라이프,2017-09-07,0.1714
파리의 한국남자,2016-01-28,-0.2667
"굿바이, 평양",2011-03-03,0.4
전국: 천하영웅의 시대,2013-05-16,0.1309
지킬 앤 하이드,2013-03-06,0.3478
실버벨,2016-12-15,1.0
롱 폴링,2012-10-25,0.7059
나와 봄날의 약속,2018-06-28,0.1667
삼국-무영자,2018-12-13,0.299
굿바이 보이,2011-06-02,0.2222
더 원 아이 러브,2015-11-05,0.1579
히치콕 트뤼포,2016-08-25,0.75
이것이 우리의 끝이다,2014-06-26,0.14
오장군의 발톱,2018-08-15,0.3333
폴링 스노우,2017-02-09,-0.5
엽문4: 종극일전,2013-06-27,0.044
시간을 달리는 소녀,2011-03-24,-0.0534
집의 시간들,2018-10-25,1.0
내일의 죠,2011-06-30,0.1765
남쪽으로 간다,2012-11-15,0.0
바비,2010-02-04,0.1172
고양이 장례식,2015-01-15,0.0556
재키 앤 라이언,2015-11-19,0.5625
당신을 오랫동안 사랑했어요,2010-01-07,-0.5
레디액션 청춘,2014-11-13,0.1429
우리가 들려줄 이야기,2014-03-13,0.6667
나이트 오브 컵스,2015-11-12,0.0179
밀양 아리랑,2015-07-16,-0.5789
세컨드 마더,2015-11-12,0.5303
기동전사 건담 디 오리진Ⅵ: 탄생 붉은 혜성,2018-06-13,0.0
퍼스널 이펙츠,2012-01-26,0.1
제7의 봉인,2012-05-10,-1.0
시간의 종말,2016-11-03,0.6667
플래티나 데이터,2013-12-12,-0.045
레인보우,2010-11-18,0.1321
REC 알이씨,2011-11-24,-0.25
미이라 : 피라미드의 비밀,2014-07-31,0.0769
설해,2015-01-08,0.0823
언 애듀케이션,2010-03-18,0.5
파리 투 마르세유: 2주간의 여행,2017-09-07,0.3906
불청객,2010-09-30,0.1842
바쿠만,2016-04-21,0.2051
월터 교수의 마지막 강의,2016-03-17,-0.3333
토리노의 말,2012-02-23,
미 앤 유,2014-02-27,0.4211
그녀가 부른다,2013-12-26,0.4565
나부야 나부야,2018-09-20,0.0
부모님과 이혼하는 방법,2016-05-12,0.1429
쇼콜라,2017-03-09,0.2812
"앵두야, 연애하자",2013-06-06,0.5
언더 더 스킨,2014-07-17,0.1212
콜드 워,2013-09-05,0.0215
하우 투 비,2010-01-28,0.2432
굿타임,2018-01-04,0.3043
분장,2017-09-27,0.2727
밍크코트,2012-01-12,0.2963
여배우 공작단,2014-06-19,
괴물들,2018-03-08,0.36
아이엠 호프맨,2017-11-16,1.4
이웃집 좀비,2010-02-18,-0.0185
토미카 무비,2014-12-11,0.0
진저 앤 로사,2014-05-15,0.0426
릴라와 마법의 책,2018-11-08,0.0
줄탁동시,2012-03-01,0.1273
창피해,2011-12-08,0.0571
팬텀: 라스트 커맨더,2013-07-04,0.1552
중화 명탐정,2013-07-26,-0.2174
여배우는 너무해,2014-02-27,0.1552
디테일스,2013-04-11,0.4688
샤크어택,2014-09-04,0.0
깨끗하고 연약한,2014-10-30,0.1786
노조키메,2016-08-10,-0.4375
마술피리,2014-08-02,-0.5
바람의 검심,2013-01-03,0.0491
사이즈의 문제,2010-04-15,-0.0412
조류인간,2015-02-26,0.7826
백설공주의 마지막 키스,2014-05-01,0.3281
히어 애프터,2016-05-12,-0.6667
온 더 로드,2014-03-27,0.0444
뮤즈 드론즈 월드투어 실황,2018-07-12,2.0
더 크로니클: 뮤턴트의 반격,2015-11-12,0.1842
엘로이즈: 그녀들의 사랑,2014-02-06,0.5652
바람에 젖은 여자,2017-05-25,1.0909
내 아내와 결혼해 주세요,2017-05-18,0.4118
오마르,2015-02-05,0.3333
사토미를 찾아라,2014-10-16,0.2105
미스테리어스 스킨,2017-11-23,-0.3347
파밍 보이즈,2017-07-13,0.5778
이로도리 인생2막,2013-09-27,0.0
브로큰,2013-07-18,0.1364
리틀 제이콥,2012-11-08,0.5333
죽은 자의 제국,2016-02-25,-0.0385
태극권 2014 : 어전시위,2014-10-02,0.1667
단델리온 더스트,2012-05-10,0.6667
매니악 : 슬픈 살인의 기록,2013-07-04,-0.3898
대공습,2014-09-25,0.094
플러스 원,2014-09-25,0.5455
슈퍼쇼 4 3D,2013-08-08,0.0148
히어 앤 데어,2011-12-15,0.1786
사랑은 부엉부엉,2016-12-29,0.3158
택시,2015-11-05,1.0
미세스 하이드,2018-05-31,1.0
파티51,2014-12-11,0.6364
웰컴 투 사우스,2012-12-13,0.4959
꺼져버려 종양군,2016-05-12,1.3333
메가 스파이더,2014-09-12,-0.0435
살인의 강,2010-09-30,0.1014
맹글혼,2015-11-26,0.8889
일주일간 친구,2017-12-28,0.3704
하나식당,2018-11-22,1.4
양의 나무,2018-10-18,-0.1818
뷰티풀 레이디스,2016-11-10,0.25
아워즈,2014-04-16,-0.1881
다슬이,2011-11-24,0.1935
레드 툼,2015-07-09,-0.2407
톰 오브 핀란드,2018-08-30,1.1429
해커스,2014-10-01,0.25
어떤 여인의 고백,2013-10-03,-0.4
브레이킹,2014-08-21,1.5
계몽영화,2010-09-16,0.1852
22,2018-08-14,0.0
로크,2014-06-26,0.1148
아메리칸 패스토럴,2017-05-25,-0.0769
막걸스,2015-05-21,0.0662
호박과 마요네즈,2018-09-13,0.2778
헝그리 하트,2016-06-30,0.3125
독도의 영웅들,2016-02-18,0.6667
더 홈즈맨,2015-10-08,-0.0635
백자의 사람 : 조선의 흙이 되다,2012-07-12,-0.4706
마담 보바리,2015-04-02,0.1667
디브,2016-09-01,-0.1
땅의 여자,2010-09-09,0.8
뉴타입 히어로 얏타맨,2012-06-21,0.1333
잔다라: 더 비기닝,2013-09-05,0.5
행복까지 30일,2016-06-09,0.6957
아기와 나,2017-11-23,-0.0476
바비,2012-10-25,0.2456
마이 페어 웨딩,2015-06-04,-0.0407
탱고 위드 미,2013-08-29,0.1875
피가로의 결혼,2015-02-21,0.25
레나,2016-05-26,0.7455
마이 플레이스,2014-01-30,0.5882
마이 보이,2014-04-10,0.1731
극장판 꽃이 피는 첫걸음 : 홈 스위트 홈,2014-07-17,0.2353
인생면허시험,2015-10-29,0.3234
노란 코끼리,2013-11-14,0.2
바빌론의 아들,2011-02-24,0.0
맨 앤 치킨,2016-05-04,0.2857
못,2014-11-20,1.0857
아쉬람,2010-02-25,0.3333
오늘영화,2015-08-20,0.4167
코리올라누스: 세기의 라이벌,2013-07-11,-0.0784
다른 길이 있다,2017-01-19,-0.6364
마터스,2016-10-20,-0.0537
정사,2014-10-30,-0.3333
슈퍼피쉬 - 끝없는 여정,2013-07-11,0.7222
리스펙트,2018-11-28,-0.1875
호세마리아 신부의 길,2013-11-28,0.3846
모라토리움기의 다마코,2014-09-11,0.1818
두만강,2011-03-17,0.0
누에치던 방,2018-01-31,0.0
고양이 살인사건,2015-09-03,-0.75
두 개의 선,2012-02-09,2.0
이그잼,2010-11-11,0.0222
한나,2018-07-26,-0.5
회오리 바람,2010-02-25,0.1809
브로큰 서클,2013-10-31,0.7895
에어라인 플라이트,2013-07-18,-0.1515
밤섬해적단 서울불바다,2017-08-24,-0.2353
더 서치,2019-01-17,-1.1429
그들이 죽었다,2015-12-10,-0.1667
컷,2012-02-09,-0.25
펭귄-위대한 모험 2,2018-03-01,0.6667
체인드,2013-07-18,-0.1293
틴토 브라스의 모든 것,2014-10-29,
볼쇼이 스페셜 갈라,2014-02-27,0.4
메이트,2019-01-17,0.3333
마이 백 페이지,2012-03-15,0.3333
극장판: 타이거 앤 버니 -더 라이징-,2014-06-19,0.6667
메이플쏘프,2018-06-21,0.0
치어 댄스,2017-09-21,0.3832
리틀 포레스트: 사계절,2018-03-22,-0.0385
드롭박스,2016-05-19,0.25
푸치니의 여인,2011-11-17,0.5
"안녕, 나의 소녀 시절이여",2018-12-12,1.0714
엘 불리: 요리는 진행 중,2012-09-13,0.0
다이노 어드벤처: 먹이사슬의 제왕,2017-04-27,0.4
케이온,2013-06-13,0.0028
스틸 플라워,2016-04-07,0.0952
도리안 그레이,2013-05-30,0.1068
고양이는 불러도 오지 않는다,2016-06-09,0.4348
관계,2014-08-27,0.15
마틸다: 황제의 연인,2018-11-08,0.3333
푸른노을,2017-11-23,0.58
퓨어,2013-06-20,0.2162
밀레니엄 : 제2부 불을 가지고 노는 소녀,2012-03-22,0.1667
화이트 갓,2015-04-02,0.1176
히든 아이덴티티,2017-10-12,0.0728
아이히만 쇼,2017-03-01,-0.4348
여자들,2017-08-03,0.7742
레커스,2014-04-03,-0.0263
"그녀, 잉그리드 버그만",2015-10-15,-0.1667
세나: F1의 신화,2011-10-20,0.2
더 트랩: 난간 끝에 선 남자,2013-07-25,-0.124
레쓰링,2014-09-11,0.12
질투,2015-04-09,0.1739
하프웨이,2010-04-29,0.2
러브,2017-11-02,-0.1351
풍경,2013-12-12,1.1429
플라워즈,2011-05-19,0.25
망원동 인공위성,2015-02-05,0.4286
에덴 : 동물원 사수 대작전,2015-09-03,1.6667
레트리뷰션 : 응징의 날,2016-03-30,0.1538
리브 어게인,2018-04-26,0.5
어떤이의 꿈,2015-11-26,0.2143
식물도감,2018-06-21,0.5833
백설공주 살인사건,2015-02-12,0.0265
먹이사슬,2014-09-17,0.875
가족시네마,2012-11-08,0.0
반도에 살어리랏다,2018-01-25,0.2941
크리미널 게임: 보석 사기단,2019-01-23,0.2727
브레이븐,2018-09-13,0.3913
벨빌의 세 쌍둥이,2016-10-27,0.3429
인피니티 포스 : 독수리오형제 최후의 심판,2018-10-18,0.0
굿바이 홈런,2013-02-14,0.2653
뮤지엄,2017-05-18,-0.2063
비바 프랑스,2013-08-22,0.8182
헬 페스트,2018-12-13,-0.6667
초이스,2018-11-08,0.9231
소성리,2018-08-16,-0.2857
학교 가는길,2014-11-27,1.1667
신밧드의 7대 모험,2013-08-08,0.2857
어느 독재자,2017-04-06,-0.4762
스파이 넥스트 도어,2011-12-15,0.2857
갓즈 포켓,2016-01-28,-0.0455
토스카,2018-05-05,2.0
선희와 슬기,2019-03-27,0.6667
반드시 크게 들을 것,2010-04-22,0.2951
블랑섹의 기이한모험,2013-02-07,0.1358
애프터 루시아,2013-09-26,-0.4545
세이브 어 라이프,2010-11-11,0.5
얼굴들,2019-01-24,0.2857
비트윈 랜드 앤 씨,2018-08-09,-0.6
당신의 세상은 지금 몇 시?,2015-11-19,1.6
외사경찰,2012-11-08,0.1736
황제암살단,2014-10-08,
메이지가 알고 있었던 일,2014-03-27,0.2581
무사 노보우: 최후의 결전,2014-06-05,0.561
아이다,2018-04-04,
잠 못 드는 밤,2013-05-30,0.0952
바다의 뚜껑,2016-09-29,0.5
반드시 크게 들을 것 2 : Wild Days,2012-11-22,0.1176
다니엘 바렌보임과 서동시집 오케스트라,2012-09-06,1.0
미스진은 예쁘다,2013-03-14,0.3889
하루,2015-08-06,1.5833
원나잇 온리,2014-07-03,-0.3636
로스트 인 베이징,2012-07-12,0.25
페르소나,2013-07-25,-0.2083
두부요괴,2013-11-28,0.2553
리턴드,2014-10-30,-0.15
아프리칸 닥터,2016-11-03,1.4375
쇼트피스,2014-04-17,0.4444
우리 만난 적 있나요,2010-11-25,0.4444
나미야 잡화점의 기적: 또 하나의 이야기,2018-11-08,0.2273
땡큐 포 유어 서비스,2017-12-07,-0.0833
벨라 키스,2014-07-30,-0.25
브라더후드,2010-11-18,-0.75
시선 사이,2016-06-09,0.25
미친개들,2016-07-07,0.0345
불안한 외출,2015-12-10,-0.157
거꾸로 된 파테마,2014-04-17,0.2273
오슬로의 이상한 밤,2011-02-10,0.6667
투 라이프,2015-05-07,1.75
스시 장인: 지로의 꿈,2012-09-27,0.0
바르샤 드림스,2016-05-04,0.1942
파파 오랑후탄,2018-04-19,1.4
은어,2011-09-29,0.0
지휘자를 위한 1분,2014-12-04,1.3
불륜의 시대,2013-02-14,1.1667
드리프트,2013-08-22,0.5333
레이징 피닉스,2010-03-25,0.2222
지렁이,2017-04-20,-0.4848
애즈 갓 커맨즈,2010-04-01,0.2466
웨이스트 랜드,2014-04-03,0.9375
삼손,2018-04-19,0.4615
백사대전,2011-11-17,-0.093
나는 아들을 사랑하지 않는다,2017-11-30,0.9091
홀리워킹데이,2016-06-30,0.5
올 리브 올리브,2017-07-13,-0.4
사랑의 묘약,2018-07-07,-2.0
도약선생,2011-06-30,0.0
블루 룸,2015-08-13,0.1667
용문비갑,2012-03-15,0.0
바람의 춤꾼,2017-06-06,0.1111
"아이,애나",2013-06-06,0.0
만찬,2014-01-23,0.0
핸즈 오브 스톤,2016-12-08,0.7
천사의 숨소리,2012-02-23,0.26
위시 아이 워즈 히어,2015-09-10,0.6
황금을 안고 튀어라,2013-10-10,-0.0735
스퀴즈,2016-11-10,0.55
우리는 썰매를 탄다,2018-03-07,0.5714
기생-꽃의 고백,2018-01-25,1.1429
오빠가 돌아왔다,2014-03-20,0.3704
행맨,2019-01-23,-0.3462
라라,2018-02-22,0.0
영혼의 순례길,2018-05-24,0.6364
탈주,2010-09-02,0.1111
바람의 검심 : 전설의 최후편,2015-03-05,0.0774
수색역,2016-03-31,0.0
트레이터,2017-08-03,0.3462
밤치기,2018-11-01,1.625
극장판 테니스의 왕자 : 영국식 테니스성 결전,2011-12-15,0.0141
안티포르노,2017-06-15,0.7143
작은 형,2016-11-30,2.0
돈 슬립,2017-07-19,-0.6087
라보엠,2014-12-20,0.0
악질경찰,2011-11-10,0.4375
스카이 크롤러,2010-10-28,-0.4
괜찮아 3반,2013-09-05,0.1419
위시업,2018-12-13,0.1818
개에게 처음 이름을 지어준 날,2017-04-06,0.1966
맥베드,2013-07-04,0.0
악인은 살아 있다,2015-07-16,-0.1154
징기스칸 : 제국의 건설,2013-02-08,
캔 유 필 잇,2012-07-26,0.0
로사,2014-05-29,1.0
소꿉놀이,2016-02-25,0.3571
벤다 빌릴리,2013-10-17,0.5517
식스 빌로우,2018-01-25,0.2154
바람의 색,2018-04-05,0.4
잠자는 숲속의 미녀와 야수,2014-07-15,0.4615
변태 가면,2013-11-14,-0.1118
퀸카가 아니어도 좋아,2016-02-25,0.6364
일만명의 성자들,2016-04-21,0.3333
허니,2013-09-26,0.1667
네온 데몬,2016-10-20,-0.04
라폴로니드 : 관용의집,2012-09-20,
투 올드 힙합 키드,2012-09-13,0.0
포가튼 : 잊혀진 소녀,2013-09-05,-0.0638
울보 권투부,2015-10-29,0.0588
우리 손자 베스트,2016-12-08,0.1667
파라다이스 러브,2013-10-17,0.0
괴테스쿨의 사고뭉치들,2014-11-20,1.1818
극장판 푸른 강철의 아르페지오 - 아르스 노바 - DC,2015-06-18,-0.0769
우주의 크리스마스,2016-10-13,-0.0588
하늘의 황금마차,2014-09-04,0.8333
허니문,2015-07-23,-0.1423
레드마리아,2012-04-26,1.0
비념,2013-04-03,-0.0811
링,2013-07-25,0.3061
100미터,2017-07-20,-0.1111
라 트라비아타,2017-08-05,3.0
소년 파르티잔,2016-03-10,1.0
프레셔스 카고: 프로 범죄단,2016-09-01,0.2727
천화,2018-01-25,0.4444
오토마타,2014-10-23,-0.1389
돈 맛,2016-09-29,0.0
아메리카파이: 19금 여배우들,2013-02-28,0.5714
22년 후의 고백,2018-01-17,-0.0222
시선 너머,2011-04-28,0.2812
고야 : 살과 피의 환상,2017-11-30,
몽키킹: 손오공의 탄생,2014-12-10,0.0202
컴퍼니 유 킵,2013-12-05,0.2667
슬랩스틱 브라더스,2012-02-09,0.0
옹박 : 영웅의 탄생,2013-02-21,-0.4
캄포스,2016-05-12,0.0
"어느 날, 사랑이 걸어왔다",2012-12-13,0.2824
훌리오와 에밀리아,2012-08-30,0.0
트랜스머신: 만테라,2014-07-15,-0.0147
영도 다리,2010-07-01,0.122
딱따구리와 비,2012-05-03,0.5714
엄마와 나 그리고 나의 커밍아웃,2014-06-05,1.4
사대명포 2,2014-01-16,0.2727
홀리,2013-06-20,0.1094
그 참을 수 없는 맛,2014-07-09,0.2
아이 엠 낫 유어 니그로,2018-02-08,0.0
투란도트,2018-08-26,0.0
녀녀녀,2014-04-10,-0.2
나쁜 놈이 더 잘 잔다,2010-06-24,0.4118
움,2012-02-23,-0.3636
원 나잇 스탠드,2010-05-04,-0.0513
너와 극장에서,2018-06-28,0.0
나는 야한 여자가 좋다,2014-07-10,1.2222
"컴, 투게더",2017-05-11,0.75
그랜드 센트럴,2014-09-18,-0.0625
조,2014-07-03,0.4
10 아이템 오어 레스,2013-06-13,0.2825
펫,2016-11-30,-0.2692
오버드라이브,2017-12-14,-0.2667
에덴: 로스트 인 뮤직,2015-10-29,0.4545
키사라기 미키짱,2010-02-11,0.4043
스노우맨,2017-12-14,0.2449
남자 대 여자: 섹스가 문제다,2013-05-03,
셀러브리티 섹스테이프,2013-06-27,1.3333
설마 그럴리가 없어,2012-06-21,0.5
대마술사,2013-05-17,0.1892
숫호구,2014-08-07,0.2979
스시 걸,2013-11-13,1.0
정사 : 두 여자와의 로맨스,2013-04-19,0.3158
009 사이보그,2013-05-09,-0.1875
레인보우: 나의 사랑,2019-01-03,2.0
지옥이 뭐가 나빠,2014-11-13,0.0
친구의 아내를 탐하다,2013-05-31,0.3
광대를 위한 슬픈 발라드,2012-08-09,-0.3333
권법 쿵푸의 신,2013-08-02,0.3636
한강블루스,2016-09-22,0.6364
에스엠타운 라이브인도쿄스페셜에디션3D,2012-10-11,0.0
해밀턴2: 살인면허,2013-06-14,0.2432
스티븐 시걸의 리벤지,2013-06-28,-0.1111
포르노그래픽 러브,2013-08-09,
언디스퓨티드: 1대100의 혈투,2013-06-07,0.2222
어펜더: 범죄와의 전쟁,2013-04-26,
아웃포스트 : 블랙선,2013-06-20,0.0
식스 블릿츠: 분노의 추적,2013-08-16,0.5517
사랑의 유효기간은 3년,2014-02-13,0.3333
시체 전문 처리반 - 스머글러,2013-09-05,0.0
일본패망하루전,2016-08-11,-0.033
원피스 : 에피소드 오브 나미 ~항해사의 눈물과 동료의 인연~,2014-11-06,0.0
드래곤빌리지<화이트니스타운을 구하라>,2017-06-08,
타이치2 히어로,2014-07-24,0.3922
"두 번째 여름, 두 번 다시 만날 수 없는 너",2019-01-23,0.4286
드래곤 아이즈,2012-12-20,-0.5
카르멘,2012-11-10,
들개들,2014-01-23,0.24
온 투어,2012-04-05,
스트레인저 인사이드,2013-09-26,
필름시대사랑,2015-10-22,0.3333
로우,2017-08-05,-0.185
와일드 빌,2013-12-19,0.219
누나,2013-01-03,0.0458
프린세스 사쿠라,2013-10-02,0.0
청포도 사탕: 17년 전의 약속,2012-09-06,-0.1111
대부 : 끝나지 않은 이야기,2013-06-20,-0.087
베이타운 디스코,2013-09-12,0.0
악의교전,2013-08-29,-0.0336
수호지 가면영웅 - 귀두,2013-01-31,0.0
체온 ? 그녀의 온도,2013-09-26,0.2
비밀과외,2014-02-13,1.0
가을 소나타,2012-03-22,0.0
히어로,2010-11-18,-0.125
히든서스펙트,2013-05-23,0.5
원피스 : 에피소드 오브 루피 ~핸드 아일랜드의 모험~,2014-12-10,0.0
캅카,2015-12-10,0.0426
우리는 그곳에 있었다,2013-07-18,0.0714
파라다이스 키스,2013-06-20,0.0202
다이빙: 그녀에 빠지다,2018-11-29,0.1667
네버다이 버터플라이,2013-10-17,0.3529
코드네임 : 콜드워,2016-10-13,-0.2857
꽃보다 처녀귀신,2015-01-15,0.0
아브릴과 조작된 세계,2016-12-15,0.3636
바리새인,2014-09-25,0.0863
가시꽃,2013-08-22,0.4182
열애,2014-07-23,0.4286
섹슈얼 컴펄전,2013-06-13,1.5
이월,2019-01-30,1.0
차일디쉬 게임즈,2013-09-26,0.0
무사 4대 문파와의 혈투,2013-08-23,-0.2
옴 샨티 옴,2013-02-14,0.3037
시간의 숲,2012-04-19,0.3333
더 패키지: 일급비밀,2013-07-26,0.1364
댄서김의 은밀한 교수법,2013-10-02,0.0
테러라인,2013-10-17,0.0
유니버셜 솔저4: 클론의 반란,2013-06-20,-0.2647
넘버스 스테이션,2013-06-05,0.3333
해결사,2013-01-24,-0.3333
맘&대드,2018-07-18,-0.3023
알렉산더 : 절대 영웅의 탄생,2013-09-17,
중독애,2014-07-16,-0.5
잔다라 더 피날레,2014-05-01,0.6667
왕자가 된 소녀들,2013-04-18,0.8824
비밀의 아코짱,2013-10-17,0.3019
굿바이 버클리,2016-03-10,0.25
신데렐라,2018-12-01,
도노반스 에코,2014-01-16,0.6667
투 더 원더,2014-03-06,0.5
치어리더 캠프,2013-07-04,-0.1429
건,2013-12-26,
유오성의 7인의 암살단,2014-07-16,-0.1111
리틀 이태리,2018-12-06,1.1429
살인재능,2015-07-30,-0.1333
에비던스,2013-12-26,0.25
넥스트 투모로우,2013-07-11,-0.1491
가자! 장미여관으로 3 - 방황,2014-10-08,0.0
슬립리스 나이트,2013-07-11,0.6111
레닌그라드: 900일간의 전투,2013-01-20,-0.3704
로봇G,2013-06-20,0.506
우리동네 포르노스타,2013-07-10,
인 허 플레이스,2015-12-17,0.1111
반딧불 언덕에서,2012-11-01,0.3684
디 엔드: 인류 최후의 날,2013-03-13,0.6667
김정일리아,2011-06-23,-0.2419
실종2,2017-11-30,0.1628
오피서 다운,2013-12-12,-0.0682
"나의 딸, 나의 누나",2017-03-23,0.3846
옥보단2012 : 천하애정비법,2012-12-13,0.4286
10일간의 원나잇 스탠드,2012-11-29,
블라인드 디텍티브,2014-01-23,0.3684
K 미싱 킹즈,2015-04-16,0.15
국경의 왕,2019-02-28,-0.6667
미쓰 마마,2012-10-18,0.8
루팡 3세: 칼리오스트로의 성,2017-05-25,0.2128
무민가족의 한여름 대소동,2013-06-20,0.0
대상해,2013-04-06,0.0984
아웃레이지,2010-12-02,0.25
해피엔딩 네버엔딩,2014-02-13,0.3333
그럼에도 불구하고,2017-08-24,0.3333
머펫 대소동,2012-05-18,0.5088
수상한 이웃들,2011-04-14,0.1111
풍운결,2013-10-31,-0.3333
충격과 공포,2018-09-06,-0.3333
흔들리는 물결,2016-10-27,0.1111
히트맨 NO.2 : 살인면허,2014-05-08,-0.3571
련희와 연희,2017-12-14,1.125
헬터 스켈터,2013-05-09,-0.0182
스케치,2014-03-27,0.2241
화도대전,2014-10-08,-0.0971
들개,2014-04-03,0.3
마담 B,2018-11-15,
수호지-영웅천하 손립,2013-11-13,1.0
두 개의 연애,2016-04-14,0.5
슈퍼스타,2012-06-07,0.5556
전망 좋은 집,2012-10-25,0.0769
소녀의 세계,2018-11-29,0.037
명령불복종 교사,2015-05-14,0.1
양자탄비,2012-03-22,0.4
5쿼터,2012-08-23,0.75
주윤발의 도성풍운,2014-03-06,0.3529
스롤란 마이러브,2012-02-09,0.0
폭력의 씨앗,2017-11-02,-0.4211
파리 36의 기적,2011-02-17,0.5
라 트라비아타,2018-03-04,
"서툴지만, 사랑",2015-12-10,-0.1786
노후 대책 없다,2017-06-29,0.6
왠 유어 스트레인지,2010-12-23,0.25
대영웅 소남인,2014-12-24,
